d,c,o,h,l,v
2019-06-13 13:00:00,11860.45,11837.85,11861.5,11837.85,0
2019-06-13 13:15:00,11856.25,11860.15,11865.15,11846.7,0
2019-06-13 13:30:00,11852.3,11856.25,11858.2,11849.55,0
2019-06-13 13:45:00,11870.65,11852.6,11873.1,11849.7,0
2019-06-13 14:00:00,11897.25,11871.15,11898.0,11870.5,0
2019-06-13 14:15:00,11895.2,11897.9,11913.55,11891.3,0
2019-06-13 14:30:00,11900.2,11895.25,11900.2,11881.4,0
2019-06-13 14:45:00,11901.0,11899.95,11905.95,11895.1,0
2019-06-13 15:00:00,11918.05,11901.35,11930.5,11900.4,0
2019-06-13 15:15:00,11905.55,11918.1,11918.5,11902.75,0
2019-06-14 09:15:00,11873.9,11910.1,11911.45,11873.6,0
2019-06-14 09:30:00,11854.6,11873.65,11873.8,11854.1,0
2019-06-14 09:45:00,11869.95,11854.25,11872.6,11849.65,0
2019-06-14 10:00:00,11880.75,11870.15,11881.2,11866.15,0
2019-06-14 10:15:00,11878.1,11880.55,11883.9,11874.15,0
2019-06-14 10:30:00,11866.05,11878.25,11878.25,11861.3,0
2019-06-14 10:45:00,11861.15,11866.25,11867.1,11851.95,0
2019-06-14 11:00:00,11856.2,11861.1,11863.7,11853.85,0
2019-06-14 11:15:00,11857.0,11856.45,11857.3,11845.65,0
2019-06-14 11:30:00,11848.55,11857.25,11857.35,11848.0,0
2019-06-14 11:45:00,11845.45,11848.55,11850.35,11839.4,0
2019-06-14 12:00:00,11851.4,11845.35,11854.15,11840.55,0
2019-06-14 12:15:00,11867.8,11851.5,11868.3,11845.95,0
2019-06-14 12:30:00,11855.75,11867.55,11869.55,11855.75,0
2019-06-14 12:45:00,11863.85,11855.8,11866.35,11854.95,0
2019-06-14 13:00:00,11850.75,11864.1,11864.25,11843.6,0
2019-06-14 13:15:00,11854.95,11850.35,11856.5,11842.95,0
2019-06-14 13:30:00,11857.6,11854.75,11860.9,11843.3,0
2019-06-14 13:45:00,11852.15,11857.55,11857.55,11842.05,0
2019-06-14 14:00:00,11851.25,11852.8,11854.15,11847.05,0
2019-06-14 14:15:00,11851.75,11851.5,11856.95,11847.1,0
2019-06-14 14:30:00,11864.6,11853.05,11868.3,11851.85,0
2019-06-14 14:45:00,11870.15,11865.95,11877.75,11861.15,0
2019-06-14 15:00:00,11806.65,11870.4,11874.0,11805.15,0
2019-06-14 15:15:00,11810.85,11807.05,11818.2,11798.9,0
2019-06-17 09:15:00,11765.65,11844.0,11844.0,11765.65,0
2019-06-17 09:30:00,11766.85,11764.3,11771.45,11757.55,0
2019-06-17 09:45:00,11759.55,11766.65,11769.1,11752.75,0
2019-06-17 10:00:00,11758.75,11759.8,11762.35,11743.2,0
2019-06-17 10:15:00,11748.45,11758.75,11758.75,11746.8,0
2019-06-17 10:30:00,11753.3,11748.2,11758.45,11743.2,0
2019-06-17 10:45:00,11768.15,11754.05,11768.95,11748.95,0
2019-06-17 11:00:00,11748.05,11768.25,11768.45,11748.05,0
2019-06-17 11:15:00,11746.75,11747.9,11754.0,11744.25,0
2019-06-17 11:30:00,11737.1,11747.1,11747.1,11733.35,0
2019-06-17 11:45:00,11735.8,11737.9,11743.85,11734.75,0
2019-06-17 12:00:00,11720.7,11736.1,11736.25,11719.3,0
2019-06-17 12:15:00,11723.9,11721.1,11729.95,11721.1,0
2019-06-17 12:30:00,11715.5,11724.1,11727.75,11712.4,0
2019-06-17 12:45:00,11720.1,11715.45,11725.95,11711.45,0
2019-06-17 13:00:00,11709.5,11720.15,11727.9,11709.5,0
2019-06-17 13:15:00,11711.05,11710.1,11717.5,11705.3,0
2019-06-17 13:30:00,11708.75,11711.25,11716.05,11702.55,0
2019-06-17 13:45:00,11703.2,11708.35,11714.35,11697.7,0
2019-06-17 14:00:00,11705.75,11703.05,11713.6,11700.7,0
2019-06-17 14:15:00,11711.4,11705.45,11716.05,11701.4,0
2019-06-17 14:30:00,11694.0,11710.9,11717.6,11694.0,0
2019-06-17 14:45:00,11701.75,11694.5,11706.15,11691.95,0
2019-06-17 15:00:00,11667.4,11701.7,11702.4,11663.4,0
2019-06-17 15:15:00,11674.0,11666.65,11677.75,11658.65,0
2019-06-18 09:15:00,11688.25,11677.05,11716.3,11677.05,0
2019-06-18 09:30:00,11672.8,11687.9,11689.5,11663.1,0
2019-06-18 09:45:00,11694.75,11673.15,11696.25,11666.55,0
2019-06-18 10:00:00,11710.85,11694.85,11719.35,11694.45,0
2019-06-18 10:15:00,11703.45,11709.6,11712.45,11699.65,0
2019-06-18 10:30:00,11692.45,11703.25,11704.4,11690.1,0
2019-06-18 10:45:00,11684.3,11692.15,11695.85,11678.8,0
2019-06-18 11:00:00,11681.85,11683.25,11694.55,11679.7,0
2019-06-18 11:15:00,11705.65,11682.0,11708.55,11681.5,0
2019-06-18 11:30:00,11713.65,11705.65,11713.65,11699.6,0
2019-06-18 11:45:00,11703.6,11714.45,11717.95,11701.3,0
2019-06-18 12:00:00,11705.55,11704.0,11707.25,11695.55,0
2019-06-18 12:15:00,11708.4,11705.65,11714.3,11705.65,0
2019-06-18 12:30:00,11718.5,11709.0,11727.15,11708.65,0
2019-06-18 12:45:00,11715.5,11718.5,11719.55,11711.65,0
2019-06-18 13:00:00,11720.2,11715.1,11724.6,11714.15,0
2019-06-18 13:15:00,11687.8,11720.25,11721.7,11684.15,0
2019-06-18 13:30:00,11685.15,11687.0,11687.35,11671.9,0
2019-06-18 13:45:00,11688.55,11685.5,11697.25,11684.55,0
2019-06-18 14:00:00,11705.3,11688.75,11709.35,11686.75,0
2019-06-18 14:15:00,11694.7,11705.45,11723.55,11683.35,0
2019-06-18 14:30:00,11677.35,11695.6,11696.2,11674.45,0
2019-06-18 14:45:00,11641.35,11676.85,11687.25,11641.35,0
2019-06-18 15:00:00,11695.95,11641.4,11697.1,11641.4,0
2019-06-18 15:15:00,11700.8,11696.05,11706.2,11696.05,0
2019-06-19 09:15:00,11792.55,11744.45,11792.55,11741.95,0
2019-06-19 09:30:00,11781.5,11792.8,11802.35,11778.9,0
2019-06-19 09:45:00,11774.65,11781.7,11784.95,11770.65,0
2019-06-19 10:00:00,11785.45,11774.65,11786.65,11772.8,0
2019-06-19 10:15:00,11784.75,11784.95,11789.6,11775.5,0
2019-06-19 10:30:00,11778.65,11784.6,11791.65,11777.85,0
2019-06-19 10:45:00,11783.8,11778.7,11784.85,11777.6,0
2019-06-19 11:00:00,11760.15,11783.8,11786.7,11758.7,0
2019-06-19 11:15:00,11750.5,11759.4,11761.6,11741.5,0
2019-06-19 11:30:00,11717.5,11750.05,11750.05,11717.35,0
2019-06-19 11:45:00,11730.8,11717.55,11731.15,11710.55,0
2019-06-19 12:00:00,11714.9,11730.55,11733.2,11706.55,0
2019-06-19 12:15:00,11700.15,11715.4,11717.9,11692.75,0
2019-06-19 12:30:00,11702.05,11699.2,11715.9,11695.6,0
2019-06-19 12:45:00,11717.0,11702.2,11717.5,11701.15,0
2019-06-19 13:00:00,11709.15,11717.6,11727.3,11708.5,0
2019-06-19 13:15:00,11700.35,11709.4,11715.4,11699.95,0
2019-06-19 13:30:00,11709.65,11700.75,11716.45,11695.95,0
2019-06-19 13:45:00,11688.6,11709.55,11709.85,11688.6,0
2019-06-19 14:00:00,11674.65,11688.55,11698.55,11663.25,0
2019-06-19 14:15:00,11677.6,11674.5,11688.35,11672.05,0
2019-06-19 14:30:00,11647.2,11678.0,11679.45,11643.65,0
2019-06-19 14:45:00,11651.85,11647.0,11654.7,11625.2,0
2019-06-19 15:00:00,11698.05,11652.8,11704.8,11652.0,0
2019-06-19 15:15:00,11706.8,11697.95,11713.2,11688.35,0
2019-06-20 09:15:00,11649.05,11653.65,11671.4,11635.25,0
2019-06-20 09:30:00,11700.55,11649.35,11700.55,11648.85,0
2019-06-20 09:45:00,11709.2,11702.35,11716.55,11686.45,0
2019-06-20 10:00:00,11723.8,11709.7,11724.85,11708.2,0
2019-06-20 10:15:00,11708.9,11723.95,11725.15,11708.5,0
2019-06-20 10:30:00,11717.35,11708.65,11719.35,11707.25,0
2019-06-20 10:45:00,11737.2,11716.8,11737.3,11711.15,0
2019-06-20 11:00:00,11738.85,11737.3,11742.55,11730.0,0
2019-06-20 11:15:00,11724.5,11738.65,11745.85,11721.15,0
2019-06-20 11:30:00,11718.65,11724.8,11727.9,11710.85,0
2019-06-20 11:45:00,11732.25,11719.0,11736.35,11719.0,0
2019-06-20 12:00:00,11729.2,11732.05,11740.8,11723.05,0
2019-06-20 12:15:00,11735.15,11729.0,11741.05,11728.65,0
2019-06-20 12:30:00,11754.8,11735.15,11754.8,11735.05,0
2019-06-20 12:45:00,11756.7,11754.5,11760.6,11749.25,0
2019-06-20 13:00:00,11733.3,11756.9,11760.85,11733.3,0
2019-06-20 13:15:00,11743.25,11733.55,11748.65,11730.5,0
2019-06-20 13:30:00,11751.95,11742.4,11753.85,11734.1,0
2019-06-20 13:45:00,11762.45,11752.0,11762.75,11745.15,0
2019-06-20 14:00:00,11769.3,11762.55,11776.05,11761.6,0
2019-06-20 14:15:00,11768.7,11771.7,11777.45,11756.8,0
2019-06-20 14:30:00,11780.35,11768.7,11793.65,11768.7,0
2019-06-20 14:45:00,11813.1,11780.3,11814.9,11777.95,0
2019-06-20 15:00:00,11838.2,11813.55,11840.15,11813.55,0
2019-06-20 15:15:00,11841.9,11838.15,11843.0,11831.15,0
2019-06-21 09:15:00,11799.4,11827.6,11827.6,11776.75,0
2019-06-21 09:30:00,11781.9,11799.5,11811.05,11781.0,0
2019-06-21 09:45:00,11786.55,11781.85,11790.15,11768.85,0
2019-06-21 10:00:00,11787.75,11786.7,11790.35,11774.2,0
2019-06-21 10:15:00,11787.9,11788.1,11791.3,11783.35,0
2019-06-21 10:30:00,11775.7,11787.55,11787.65,11772.95,0
2019-06-21 10:45:00,11771.55,11775.35,11778.1,11758.15,0
2019-06-21 11:00:00,11771.0,11771.35,11776.9,11759.3,0
2019-06-21 11:15:00,11773.7,11771.0,11773.95,11764.5,0
2019-06-21 11:30:00,11776.45,11773.85,11779.55,11766.95,0
2019-06-21 11:45:00,11793.4,11776.05,11796.15,11773.6,0
2019-06-21 12:00:00,11779.15,11793.2,11793.95,11778.85,0
2019-06-21 12:15:00,11783.65,11779.05,11787.75,11771.4,0
2019-06-21 12:30:00,11774.15,11783.8,11785.35,11765.75,0
2019-06-21 12:45:00,11769.95,11774.35,11778.2,11767.4,0
2019-06-21 13:00:00,11777.85,11769.5,11782.75,11768.0,0
2019-06-21 13:15:00,11784.85,11777.6,11788.95,11772.25,0
2019-06-21 13:30:00,11780.7,11785.2,11785.2,11769.35,0
2019-06-21 13:45:00,11741.85,11781.1,11782.95,11735.1,0
2019-06-21 14:00:00,11728.0,11742.15,11742.15,11717.1,0
2019-06-21 14:15:00,11732.95,11728.85,11746.6,11721.95,0
2019-06-21 14:30:00,11744.25,11733.5,11748.95,11731.1,0
2019-06-21 14:45:00,11764.2,11744.0,11771.9,11738.95,0
2019-06-21 15:00:00,11724.1,11764.5,11765.3,11705.5,0
2019-06-21 15:15:00,11732.95,11724.5,11735.0,11716.85,0
2019-06-24 09:15:00,11747.0,11725.8,11753.5,11721.8,0
2019-06-24 09:30:00,11716.1,11746.35,11750.7,11715.65,0
2019-06-24 09:45:00,11706.5,11715.3,11718.6,11687.6,0
2019-06-24 10:00:00,11697.55,11706.2,11708.2,11693.45,0
2019-06-24 10:15:00,11711.75,11697.15,11716.05,11697.15,0
2019-06-24 10:30:00,11702.95,11712.35,11715.6,11701.35,0
2019-06-24 10:45:00,11703.15,11702.8,11711.85,11700.7,0
2019-06-24 11:00:00,11701.3,11703.05,11703.6,11695.35,0
2019-06-24 11:15:00,11705.9,11701.9,11710.0,11700.75,0
2019-06-24 11:30:00,11708.35,11705.95,11708.35,11701.0,0
2019-06-24 11:45:00,11725.85,11709.2,11730.0,11708.55,0
2019-06-24 12:00:00,11727.1,11724.8,11735.2,11721.2,0
2019-06-24 12:15:00,11730.7,11727.15,11734.65,11720.4,0
2019-06-24 12:30:00,11721.65,11730.55,11730.65,11714.8,0
2019-06-24 12:45:00,11724.65,11722.1,11730.95,11717.85,0
2019-06-24 13:00:00,11712.3,11723.65,11724.8,11707.4,0
2019-06-24 13:15:00,11721.1,11713.5,11722.25,11708.35,0
2019-06-24 13:30:00,11716.7,11721.2,11727.5,11709.7,0
2019-06-24 13:45:00,11714.1,11717.4,11721.85,11710.8,0
2019-06-24 14:00:00,11703.55,11715.05,11715.05,11696.4,0
2019-06-24 14:15:00,11690.45,11703.5,11703.75,11679.65,0
2019-06-24 14:30:00,11672.55,11690.45,11692.25,11671.05,0
2019-06-24 14:45:00,11686.2,11671.65,11694.7,11670.5,0
2019-06-24 15:00:00,11694.8,11687.35,11709.15,11687.35,0
2019-06-24 15:15:00,11702.7,11694.45,11710.25,11692.65,0
2019-06-25 09:15:00,11664.95,11681.0,11685.7,11651.15,0
2019-06-25 09:30:00,11688.15,11664.55,11688.5,11659.1,0
2019-06-25 09:45:00,11703.7,11688.15,11705.85,11682.65,0
2019-06-25 10:00:00,11698.6,11703.5,11710.55,11694.2,0
2019-06-25 10:15:00,11695.25,11698.25,11699.05,11686.5,0
2019-06-25 10:30:00,11700.5,11695.4,11708.75,11694.4,0
2019-06-25 10:45:00,11696.35,11700.3,11705.0,11694.55,0
2019-06-25 11:00:00,11696.95,11696.2,11702.65,11689.45,0
2019-06-25 11:15:00,11699.95,11696.85,11704.65,11695.0,0
2019-06-25 11:30:00,11704.3,11699.75,11711.1,11699.3,0
2019-06-25 11:45:00,11712.95,11704.45,11717.0,11701.7,0
2019-06-25 12:00:00,11726.7,11712.55,11728.95,11707.6,0
2019-06-25 12:15:00,11732.0,11726.65,11735.2,11724.8,0
2019-06-25 12:30:00,11723.35,11732.4,11733.65,11717.95,0
2019-06-25 12:45:00,11730.5,11724.6,11737.2,11723.65,0
2019-06-25 13:00:00,11747.9,11731.3,11751.6,11728.45,0
2019-06-25 13:15:00,11756.6,11747.55,11758.25,11744.25,0
2019-06-25 13:30:00,11775.55,11757.65,11777.05,11757.6,0
2019-06-25 13:45:00,11765.95,11777.0,11778.85,11763.75,0
2019-06-25 14:00:00,11777.15,11766.85,11784.05,11764.9,0
2019-06-25 14:15:00,11775.65,11779.25,11791.65,11773.85,0
2019-06-25 14:30:00,11787.9,11776.25,11793.25,11775.3,0
2019-06-25 14:45:00,11793.2,11786.95,11799.4,11781.6,0
2019-06-25 15:00:00,11797.15,11794.35,11814.2,11794.35,0
2019-06-25 15:15:00,11776.9,11796.9,11796.9,11774.35,0
2019-06-26 09:15:00,11809.1,11768.15,11814.25,11758.45,0
2019-06-26 09:30:00,11829.05,11809.3,11839.1,11803.7,0
2019-06-26 09:45:00,11817.65,11829.4,11835.7,11817.25,0
2019-06-26 10:00:00,11818.9,11817.4,11825.9,11812.4,0
2019-06-26 10:15:00,11827.5,11818.9,11830.05,11818.9,0
2019-06-26 10:30:00,11815.45,11827.3,11828.3,11811.5,0
2019-06-26 10:45:00,11797.35,11816.1,11820.25,11790.8,0
2019-06-26 11:00:00,11817.45,11797.6,11820.95,11797.6,0
2019-06-26 11:15:00,11814.2,11817.1,11824.95,11813.5,0
2019-06-26 11:30:00,11809.3,11814.2,11816.15,11804.3,0
2019-06-26 11:45:00,11818.85,11809.15,11819.3,11809.1,0
2019-06-26 12:00:00,11820.95,11818.6,11823.9,11815.55,0
2019-06-26 12:15:00,11833.95,11821.15,11835.2,11816.2,0
2019-06-26 12:30:00,11830.7,11834.4,11837.05,11825.9,0
2019-06-26 12:45:00,11823.4,11830.45,11831.3,11822.15,0
2019-06-26 13:00:00,11816.5,11823.3,11824.0,11812.05,0
2019-06-26 13:15:00,11818.5,11816.6,11821.5,11805.6,0
2019-06-26 13:30:00,11827.0,11818.8,11831.4,11818.4,0
2019-06-26 13:45:00,11820.65,11826.45,11833.75,11819.8,0
2019-06-26 14:00:00,11829.1,11821.45,11830.95,11810.95,0
2019-06-26 14:15:00,11829.3,11829.25,11838.0,11821.75,0
2019-06-26 14:30:00,11857.2,11829.35,11857.85,11821.6,0
2019-06-26 14:45:00,11865.7,11856.35,11871.6,11851.05,0
2019-06-26 15:00:00,11849.8,11864.5,11864.5,11841.3,0
2019-06-26 15:15:00,11840.1,11849.4,11849.65,11839.4,0
2019-06-27 09:15:00,11877.9,11860.85,11886.05,11860.85,0
2019-06-27 09:30:00,11866.05,11877.65,11879.35,11866.0,0
2019-06-27 09:45:00,11870.2,11866.35,11874.05,11862.9,0
2019-06-27 10:00:00,11881.05,11870.45,11887.35,11869.6,0
2019-06-27 10:15:00,11884.3,11880.6,11889.65,11879.4,0
2019-06-27 10:30:00,11887.85,11884.7,11893.25,11883.55,0
2019-06-27 10:45:00,11890.55,11888.05,11891.65,11879.15,0
2019-06-27 11:00:00,11893.2,11890.4,11895.6,11887.25,0
2019-06-27 11:15:00,11888.8,11893.0,11896.2,11887.9,0
2019-06-27 11:30:00,11893.05,11888.85,11894.7,11885.05,0
2019-06-27 11:45:00,11900.05,11893.15,11901.4,11892.05,0
2019-06-27 12:00:00,11884.0,11899.8,11900.6,11877.95,0
2019-06-27 12:15:00,11896.0,11883.55,11896.9,11883.1,0
2019-06-27 12:30:00,11897.6,11896.1,11900.05,11888.0,0
2019-06-27 12:45:00,11895.8,11897.45,11906.5,11895.5,0
2019-06-27 13:00:00,11898.7,11895.55,11905.35,11894.85,0
2019-06-27 13:15:00,11907.8,11898.4,11910.65,11897.5,0
2019-06-27 13:30:00,11877.7,11908.05,11910.8,11864.9,0
2019-06-27 13:45:00,11882.4,11877.0,11885.8,11862.2,0
2019-06-27 14:00:00,11848.0,11881.4,11884.05,11830.05,0
2019-06-27 14:15:00,11871.75,11848.05,11872.7,11837.35,0
2019-06-27 14:30:00,11885.25,11871.7,11891.1,11862.95,0
2019-06-27 14:45:00,11873.45,11885.25,11886.9,11872.65,0
2019-06-27 15:00:00,11846.15,11870.65,11870.65,11823.25,0
2019-06-27 15:15:00,11843.75,11846.45,11848.45,11839.85,0
2019-06-28 09:15:00,11838.3,11861.15,11871.2,11838.3,0
2019-06-28 09:30:00,11831.05,11839.1,11849.9,11828.2,0
2019-06-28 09:45:00,11849.95,11830.15,11850.4,11825.9,0
2019-06-28 10:00:00,11844.6,11850.1,11853.2,11838.0,0
2019-06-28 10:15:00,11836.4,11844.35,11845.4,11835.2,0
2019-06-28 10:30:00,11831.4,11836.95,11839.9,11829.85,0
2019-06-28 10:45:00,11816.55,11831.35,11832.6,11814.75,0
2019-06-28 11:00:00,11810.95,11816.0,11818.2,11803.95,0
2019-06-28 11:15:00,11807.35,11810.8,11816.4,11804.35,0
2019-06-28 11:30:00,11814.55,11807.45,11816.85,11805.85,0
2019-06-28 11:45:00,11808.4,11814.6,11817.0,11806.4,0
2019-06-28 12:00:00,11814.1,11807.75,11817.0,11798.85,0
2019-06-28 12:15:00,11813.9,11814.2,11817.5,11805.7,0
2019-06-28 12:30:00,11805.7,11814.35,11816.05,11799.6,0
2019-06-28 12:45:00,11823.15,11805.9,11826.85,11804.45,0
2019-06-28 13:00:00,11817.9,11823.9,11823.9,11812.7,0
2019-06-28 13:15:00,11810.4,11817.15,11822.35,11807.25,0
2019-06-28 13:30:00,11827.05,11810.45,11827.4,11805.95,0
2019-06-28 13:45:00,11812.25,11827.25,11835.9,11812.25,0
2019-06-28 14:00:00,11809.15,11812.2,11813.85,11804.95,0
2019-06-28 14:15:00,11795.05,11809.6,11817.1,11787.7,0
2019-06-28 14:30:00,11792.8,11794.6,11808.95,11789.7,0
2019-06-28 14:45:00,11782.2,11792.65,11792.65,11775.85,0
2019-06-28 15:00:00,11787.05,11782.4,11797.95,11782.4,0
2019-06-28 15:15:00,11793.9,11787.05,11797.9,11784.05,0
2019-07-01 09:15:00,11854.45,11839.9,11860.65,11831.2,0
2019-07-01 09:30:00,11844.6,11854.8,11860.35,11841.2,0
2019-07-01 09:45:00,11846.35,11844.6,11855.6,11843.8,0
2019-07-01 10:00:00,11842.25,11846.2,11852.4,11839.5,0
2019-07-01 10:15:00,11848.05,11842.1,11848.8,11833.75,0
2019-07-01 10:30:00,11859.05,11848.05,11863.45,11844.15,0
2019-07-01 10:45:00,11857.1,11858.8,11858.9,11848.75,0
2019-07-01 11:00:00,11869.25,11857.5,11873.65,11854.65,0
2019-07-01 11:15:00,11866.8,11869.4,11874.25,11865.0,0
2019-07-01 11:30:00,11864.0,11867.25,11874.9,11863.4,0
2019-07-01 11:45:00,11854.0,11863.95,11864.85,11846.8,0
2019-07-01 12:00:00,11855.3,11855.4,11858.55,11850.9,0
2019-07-01 12:15:00,11860.35,11855.3,11864.95,11854.55,0
2019-07-01 12:30:00,11860.9,11860.7,11863.4,11856.9,0
2019-07-01 12:45:00,11862.65,11861.25,11866.9,11858.0,0
2019-07-01 13:00:00,11862.7,11863.1,11863.65,11855.3,0
2019-07-01 13:15:00,11856.45,11862.8,11866.3,11852.1,0
2019-07-01 13:30:00,11860.95,11857.25,11863.55,11852.7,0
2019-07-01 13:45:00,11869.8,11861.75,11870.2,11859.75,0
2019-07-01 14:00:00,11882.1,11871.05,11882.55,11870.05,0
2019-07-01 14:15:00,11881.8,11882.45,11884.45,11877.45,0
2019-07-01 14:30:00,11871.35,11882.4,11883.75,11870.25,0
2019-07-01 14:45:00,11868.95,11872.55,11878.4,11861.5,0
2019-07-01 15:00:00,11865.85,11869.3,11872.65,11862.55,0
2019-07-01 15:15:00,11864.55,11865.75,11867.55,11860.85,0
2019-07-02 09:15:00,11870.6,11890.3,11890.55,11858.65,0
2019-07-02 09:30:00,11870.05,11870.25,11884.05,11863.95,0
2019-07-02 09:45:00,11856.9,11870.25,11877.05,11856.9,0
2019-07-02 10:00:00,11833.25,11856.4,11857.2,11830.05,0
2019-07-02 10:15:00,11843.9,11833.8,11845.9,11829.25,0
2019-07-02 10:30:00,11840.0,11844.15,11845.05,11836.1,0
2019-07-02 10:45:00,11822.45,11840.35,11841.9,11822.25,0
2019-07-02 11:00:00,11828.6,11821.75,11830.45,11815.3,0
2019-07-02 11:15:00,11838.6,11828.55,11839.05,11825.35,0
2019-07-02 11:30:00,11833.6,11838.65,11840.35,11828.05,0
2019-07-02 11:45:00,11834.45,11833.0,11834.5,11824.85,0
2019-07-02 12:00:00,11836.35,11834.4,11841.6,11833.05,0
2019-07-02 12:15:00,11831.75,11836.25,11839.55,11826.4,0
2019-07-02 12:30:00,11830.4,11832.05,11833.9,11829.3,0
2019-07-02 12:45:00,11845.3,11830.5,11851.45,11829.6,0
2019-07-02 13:00:00,11869.25,11845.85,11878.4,11845.85,0
2019-07-02 13:15:00,11872.0,11870.75,11874.95,11857.6,0
2019-07-02 13:30:00,11876.85,11874.0,11881.75,11867.75,0
2019-07-02 13:45:00,11889.3,11878.0,11893.1,11872.2,0
2019-07-02 14:00:00,11884.45,11890.7,11898.1,11879.05,0
2019-07-02 14:15:00,11889.55,11885.25,11894.45,11879.9,0
2019-07-02 14:30:00,11888.35,11890.75,11897.2,11888.35,0
2019-07-02 14:45:00,11891.0,11889.7,11897.0,11879.4,0
2019-07-02 15:00:00,11912.2,11893.2,11914.25,11893.2,0
2019-07-02 15:15:00,11907.5,11912.5,11916.05,11907.5,0
2019-07-03 09:15:00,11921.45,11932.15,11932.15,11887.9,0
2019-07-03 09:30:00,11918.9,11920.8,11927.95,11915.95,0
2019-07-03 09:45:00,11900.25,11919.25,11919.5,11899.65,0
2019-07-03 10:00:00,11901.3,11900.6,11908.5,11895.0,0
2019-07-03 10:15:00,11906.3,11901.6,11911.25,11899.85,0
2019-07-03 10:30:00,11913.35,11906.2,11915.95,11906.2,0
2019-07-03 10:45:00,11910.9,11912.95,11916.25,11907.05,0
2019-07-03 11:00:00,11915.05,11911.05,11918.9,11909.45,0
2019-07-03 11:15:00,11915.25,11915.0,11919.8,11912.6,0
2019-07-03 11:30:00,11911.15,11915.65,11919.85,11905.05,0
2019-07-03 11:45:00,11911.1,11911.8,11917.1,11909.1,0
2019-07-03 12:00:00,11908.55,11911.7,11911.95,11904.05,0
2019-07-03 12:15:00,11916.9,11909.65,11918.4,11908.45,0
2019-07-03 12:30:00,11920.6,11917.25,11924.45,11914.3,0
2019-07-03 12:45:00,11923.95,11921.05,11928.0,11918.15,0
2019-07-03 13:00:00,11923.45,11924.7,11934.05,11922.5,0
2019-07-03 13:15:00,11927.6,11924.45,11932.75,11923.8,0
2019-07-03 13:30:00,11926.8,11928.25,11931.5,11925.85,0
2019-07-03 13:45:00,11931.2,11927.6,11936.6,11925.1,0
2019-07-03 14:00:00,11930.2,11931.8,11936.8,11924.75,0
2019-07-03 14:15:00,11936.0,11931.3,11945.05,11930.25,0
2019-07-03 14:30:00,11932.55,11936.65,11938.65,11932.0,0
2019-07-03 14:45:00,11908.35,11933.6,11933.6,11902.95,0
2019-07-03 15:00:00,11917.85,11907.25,11923.65,11907.25,0
2019-07-03 15:15:00,11913.55,11917.8,11921.2,11912.25,0
2019-07-04 09:15:00,11941.75,11928.8,11945.85,11924.3,0
2019-07-04 09:30:00,11954.25,11941.3,11954.75,11940.2,0
2019-07-04 09:45:00,11952.15,11954.0,11960.65,11948.6,0
2019-07-04 10:00:00,11949.8,11952.5,11956.4,11947.55,0
2019-07-04 10:15:00,11951.7,11950.0,11956.6,11945.4,0
2019-07-04 10:30:00,11953.8,11952.0,11958.1,11950.25,0
2019-07-04 10:45:00,11955.3,11953.25,11960.15,11951.95,0
2019-07-04 11:00:00,11951.6,11955.45,11959.4,11946.8,0
2019-07-04 11:15:00,11946.2,11950.65,11953.85,11946.05,0
2019-07-04 11:30:00,11944.0,11945.9,11946.2,11934.45,0
2019-07-04 11:45:00,11951.65,11944.1,11952.05,11943.0,0
2019-07-04 12:00:00,11950.05,11951.85,11955.0,11947.2,0
2019-07-04 12:15:00,11947.45,11950.35,11950.7,11942.4,0
2019-07-04 12:30:00,11954.0,11947.6,11954.3,11943.8,0
2019-07-04 12:45:00,11948.6,11954.05,11956.95,11947.25,0
2019-07-04 13:00:00,11940.3,11948.75,11950.2,11939.15,0
2019-07-04 13:15:00,11937.45,11940.6,11944.2,11932.3,0
2019-07-04 13:30:00,11949.45,11938.0,11951.0,11937.25,0
2019-07-04 13:45:00,11948.0,11950.2,11954.7,11945.95,0
2019-07-04 14:00:00,11937.3,11948.05,11954.65,11936.8,0
2019-07-04 14:15:00,11942.8,11939.0,11949.45,11934.45,0
2019-07-04 14:30:00,11955.4,11945.75,11959.55,11939.15,0
2019-07-04 14:45:00,11956.7,11959.0,11969.0,11954.45,0
2019-07-04 15:00:00,11947.15,11957.75,11966.9,11940.55,0
2019-07-04 15:15:00,11938.3,11949.25,11949.25,11937.65,0
2019-07-05 09:15:00,11980.0,11964.75,11981.5,11961.0,0
2019-07-05 09:30:00,11972.95,11980.05,11980.05,11967.35,0
2019-07-05 09:45:00,11963.1,11972.95,11976.0,11962.55,0
2019-07-05 10:00:00,11951.45,11963.35,11965.1,11949.6,0
2019-07-05 10:15:00,11939.8,11949.7,11951.55,11926.3,0
2019-07-05 10:30:00,11937.05,11939.3,11945.55,11931.55,0
2019-07-05 10:45:00,11945.7,11937.05,11947.2,11933.4,0
2019-07-05 11:00:00,11952.5,11945.3,11953.65,11943.65,0
2019-07-05 11:15:00,11932.2,11952.3,11953.45,11924.75,0
2019-07-05 11:30:00,11904.35,11931.6,11939.8,11900.3,0
2019-07-05 11:45:00,11896.05,11904.55,11910.6,11881.35,0
2019-07-05 12:00:00,11902.0,11895.0,11907.6,11890.25,0
2019-07-05 12:15:00,11931.2,11902.8,11937.0,11902.8,0
2019-07-05 12:30:00,11929.2,11930.1,11944.05,11912.3,0
